Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,B cell receptor signaling pathway,30/81,1.404412342347441e-36,1.232052645786619e-35,0,0,52.19130895601484,4308.572321759327,INPPL1;PIK3CD;PIK3R3;PIK3R2;PIK3CB;PIK3R1;NRAS;CD19;INPP5D;BLNK;RAC2;PLCG2;RAC3;RAC1;HRAS;VAV3;LYN;SYK;PRKCB;VAV1;VAV2;PIK3CA;BTK;GRB2;KRAS;PTPN6;RAF1;SOS1;PIK3AP1;SOS2
GO_Biological_Process_2021,Pathways in cancer,54/531,2.072441880110637e-33,1.7390490559189262e-32,0,0,11.018296169239566,829.1992926832623,RET;ALK;ITGB1;CALML5;CALML6;PTEN;PIK3CD;CALML3;LAMC2;CALML4;PIK3CB;CRKL;RASSF1;RAC2;RAC3;RAC1;HRAS;PRKCG;RALBP1;PRKCB;ITGA2;PRKCA;RHOA;EML4;BCR;PLCB3;PLCB4;PIK3CA;PLCB1;RAF1;SOS1;PLCB2;SOS2;CRK;ROCK1;GNAI3;PIK3R3;PIK3R2;PIK3R1;CBL;GNAI1;GNAI2;CDC42;NRAS;GNA11;PLCG2;ABL1;PLCG1;BRAF;PTK2;GNAQ;CALM3;GRB2;KRAS
KEGG_2021_Human,Pathways in cancer,54/531,2.072441880110637e-33,1.7390490559189262e-32,0,0,11.018296169239566,829.1992926832623,RET;ALK;ITGB1;CALML5;CALML6;PTEN;PIK3CD;CALML3;LAMC2;CALML4;PIK3CB;CRKL;RASSF1;RAC2;RAC3;RAC1;HRAS;PRKCG;RALBP1;PRKCB;ITGA2;PRKCA;RHOA;EML4;BCR;PLCB3;PLCB4;PIK3CA;PLCB1;RAF1;SOS1;PLCB2;SOS2;CRK;ROCK1;GNAI3;PIK3R3;PIK3R2;PIK3R1;CBL;GNAI1;GNAI2;CDC42;NRAS;GNA11;PLCG2;ABL1;PLCG1;BRAF;PTK2;GNAQ;CALM3;GRB2;KRAS
GO_Biological_Process_2021,Estrogen signaling pathway,33/137,4.314861153160936e-33,3.4698675106669185e-32,0,0,28.462065331928347,2121.085408807377,CALML5;CALML6;SHC1;SRC;ITPR1;GNAI3;ITPR2;PIK3R3;PIK3CD;CALML3;ITPR3;PIK3R2;CALML4;PIK3R1;PIK3CB;GNAI1;GNAI2;NRAS;GPER1;HRAS;PRKCD;PLCB3;PLCB4;PIK3CA;GNAQ;CALM3;GRB2;KRAS;RAF1;PLCB1;SOS1;PLCB2;SOS2
KEGG_2021_Human,Estrogen signaling pathway,33/137,4.314861153160936e-33,3.4698675106669185e-32,0,0,28.462065331928347,2121.085408807377,CALML5;CALML6;SHC1;SRC;ITPR1;GNAI3;ITPR2;PIK3R3;PIK3CD;CALML3;ITPR3;PIK3R2;CALML4;PIK3R1;PIK3CB;GNAI1;GNAI2;NRAS;GPER1;HRAS;PRKCD;PLCB3;PLCB4;PIK3CA;GNAQ;CALM3;GRB2;KRAS;RAF1;PLCB1;SOS1;PLCB2;SOS2
GO_Biological_Process_2021,Shigellosis,40/246,8.761156650198604e-33,6.763612933953321e-32,0,0,17.898882579226964,1321.2056620221435,ITGB1;ROCK1;SRC;PXN;ITPR1;PIK3R3;ITPR2;ILK;PIK3CD;PIK3R2;ITPR3;PIK3R1;WASL;PIK3CB;CRKL;CDC42;PLCZ1;PLCG2;PLCE1;PLCG1;RAC1;ACTN1;PRKCD;ACTN4;PTK2;RHOA;PLCB3;PLCB4;PIK3CA;PIK3C3;PLCB1;PLCD3;PLCB2;PLCD4;CRK;DOCK1;PLCD1;VCL;BCAR1;ARF6
KEGG_2021_Human,Shigellosis,40/246,8.761156650198604e-33,6.763612933953321e-32,0,0,17.898882579226964,1321.2056620221435,ITGB1;ROCK1;SRC;PXN;ITPR1;PIK3R3;ITPR2;ILK;PIK3CD;PIK3R2;ITPR3;PIK3R1;WASL;PIK3CB;CRKL;CDC42;PLCZ1;PLCG2;PLCE1;PLCG1;RAC1;ACTN1;PRKCD;ACTN4;PTK2;RHOA;PLCB3;PLCB4;PIK3CA;PIK3C3;PLCB1;PLCD3;PLCB2;PLCD4;CRK;DOCK1;PLCD1;VCL;BCAR1;ARF6
KEGG_2021_Human,Endocytosis,40/252,2.3472053175980478e-32,1.7423485626785508e-31,0,0,17.38697045211819,1266.284322499081,SH3GL3;SH3KBP1;SRC;CLTC;CBLC;PARD6G;CBLB;AP2A1;WASL;CBL;PRKCZ;CDC42;SNX1;PARD6B;PARD6A;PIP5KL1;MVB12A;PIP5K1A;PIP5K1B;PIP5K1C;HRAS;EPS15;SH3GL2;SH3GL1;PRKCI;PDCD6IP;CAV3;IQSEC1;CAV2;CAV1;STAM;EPS15L1;RHOA;EPN1;EPN2;EPN3;HGS;PARD3;STAM2;ARF6
GO_Biological_Process_2021,Endocytosis,40/252,2.3472053175980478e-32,1.7423485626785508e-31,0,0,17.38697045211819,1266.284322499081,SH3GL3;SH3KBP1;SRC;CLTC;CBLC;PARD6G;CBLB;AP2A1;WASL;CBL;PRKCZ;CDC42;SNX1;PARD6B;PARD6A;PIP5KL1;MVB12A;PIP5K1A;PIP5K1B;PIP5K1C;HRAS;EPS15;SH3GL2;SH3GL1;PRKCI;PDCD6IP;CAV3;IQSEC1;CAV2;CAV1;STAM;EPS15L1;RHOA;EPN1;EPN2;EPN3;HGS;PARD3;STAM2;ARF6
KEGG_2021_Human,Sphingolipid signaling pathway,31/119,2.7222077992170196e-32,1.9458744638847582e-31,0,0,31.33792677910325,2277.6806225110954,ROCK1;PTEN;GNAI3;PIK3R3;PIK3CD;PIK3R2;PIK3R1;PIK3CB;PRKCZ;GNAI1;GNAI2;NRAS;RAC2;RAC3;FYN;RAC1;HRAS;PRKCG;PRKCB;PDPK1;PRKCA;GAB2;RHOA;PLCB3;PLCB4;PIK3CA;GNAQ;KRAS;RAF1;PLCB1;PLCB2
GO_Biological_Process_2021,Sphingolipid signaling pathway,31/119,2.7222077992170196e-32,1.9458744638847582e-31,0,0,31.33792677910325,2277.6806225110954,ROCK1;PTEN;GNAI3;PIK3R3;PIK3CD;PIK3R2;PIK3R1;PIK3CB;PRKCZ;GNAI1;GNAI2;NRAS;RAC2;RAC3;FYN;RAC1;HRAS;PRKCG;PRKCB;PDPK1;PRKCA;GAB2;RHOA;PLCB3;PLCB4;PIK3CA;GNAQ;KRAS;RAF1;PLCB1;PLCB2
GO_Biological_Process_2021,Bacterial invasion of epithelial cells,27/77,3.116855986409673e-32,2.148404304918096e-31,0,0,47.2752,3429.6218455785893,ITGB1;SHC1;SRC;CLTC;PXN;ILK;PIK3CD;PIK3R3;PIK3R2;PIK3CB;WASL;PIK3R1;CBL;CRKL;CDC42;RAC1;CAV3;CAV2;CAV1;GAB1;RHOA;PTK2;PIK3CA;CRK;DOCK1;VCL;BCAR1
KEGG_2021_Human,Bacterial invasion of epithelial cells,27/77,3.116855986409673e-32,2.148404304918096e-31,0,0,47.2752,3429.6218455785893,ITGB1;SHC1;SRC;CLTC;PXN;ILK;PIK3CD;PIK3R3;PIK3R2;PIK3CB;WASL;PIK3R1;CBL;CRKL;CDC42;RAC1;CAV3;CAV2;CAV1;GAB1;RHOA;PTK2;PIK3CA;CRK;DOCK1;VCL;BCAR1
KEGG_2021_Human,Choline metabolism in cancer,29/98,4.567890975902946e-32,3.040010201204374e-31,0,0,37.08916617924222,2676.490399570707,DGKG;DGKA;WAS;PIK3R3;PIK3CD;PIK3R2;PIK3R1;PIK3CB;NRAS;RAC2;PIP5K1A;RAC3;PIP5K1B;PIP5K1C;PLCG1;RAC1;HRAS;PRKCG;PRKCB;PDPK1;PRKCA;DGKZ;PIK3CA;DGKQ;GRB2;KRAS;RAF1;SOS1;SOS2
GO_Biological_Process_2021,Choline metabolism in cancer,29/98,4.567890975902946e-32,3.040010201204374e-31,0,0,37.08916617924222,2676.490399570707,DGKG;DGKA;WAS;PIK3R3;PIK3CD;PIK3R2;PIK3R1;PIK3CB;NRAS;RAC2;PIP5K1A;RAC3;PIP5K1B;PIP5K1C;PLCG1;RAC1;HRAS;PRKCG;PRKCB;PDPK1;PRKCA;DGKZ;PIK3CA;DGKQ;GRB2;KRAS;RAF1;SOS1;SOS2
KEGG_2021_Human,Insulin signaling pathway,32/137,1.213074618083563e-31,7.804113376337589e-31,0,0,27.21108225108225,1937.0747608956235,CALML5;CALML6;SHC1;INPPL1;IRS4;PIK3R3;PIK3CD;CALML3;CBLB;IRS2;PIK3R2;CALML4;PIK3R1;PIK3CB;CBL;PRKCZ;CRKL;NRAS;INPP5A;HRAS;PRKCI;PDPK1;BRAF;PIK3CA;RAPGEF1;CALM3;GRB2;KRAS;RAF1;SOS1;CRK;SOS2
GO_Biological_Process_2021,Insulin signaling pathway,32/137,1.213074618083563e-31,7.804113376337589e-31,0,0,27.21108225108225,1937.0747608956235,CALML5;CALML6;SHC1;INPPL1;IRS4;PIK3R3;PIK3CD;CALML3;CBLB;IRS2;PIK3R2;CALML4;PIK3R1;PIK3CB;CBL;PRKCZ;CRKL;NRAS;INPP5A;HRAS;PRKCI;PDPK1;BRAF;PIK3CA;RAPGEF1;CALM3;GRB2;KRAS;RAF1;SOS1;CRK;SOS2
GO_Biological_Process_2021,Glioma,26/75,6.415706508090074e-31,3.994294696972207e-30,0,0,46.25013545241105,3215.3736468532443,CALML5;CALML6;SHC1;PTEN;PIK3CD;PIK3R3;CALML3;PIK3R2;CALML4;PIK3CB;PIK3R1;NRAS;PLCG2;PLCG1;HRAS;PRKCG;PRKCB;PRKCA;BRAF;PIK3CA;CALM3;GRB2;KRAS;RAF1;SOS1;SOS2
KEGG_2021_Human,Glioma,26/75,6.415706508090074e-31,3.994294696972207e-30,0,0,46.25013545241105,3215.3736468532443,CALML5;CALML6;SHC1;PTEN;PIK3CD;PIK3R3;CALML3;PIK3R2;CALML4;PIK3CB;PIK3R1;NRAS;PLCG2;PLCG1;HRAS;PRKCG;PRKCB;PRKCA;BRAF;PIK3CA;CALM3;GRB2;KRAS;RAF1;SOS1;SOS2
GO_Biological_Process_2021,C-type lectin receptor signaling pathway,28/104,1.0827280131949044e-29,6.530203329581767e-29,0,0,32.35526315789474,2157.9499331042343,CALML5;CALML6;SRC;ITPR1;ITPR2;PIK3R3;PIK3CD;CALML3;CBLB;ITPR3;PIK3R2;CALML4;PIK3R1;PIK3CB;NRAS;RRAS;PLCG2;HRAS;SYK;PRKCD;RRAS2;PTPN11;RHOA;MRAS;PIK3CA;CALM3;KRAS;RAF1
KEGG_2021_Human,C-type lectin receptor signaling pathway,28/104,1.0827280131949044e-29,6.530203329581767e-29,0,0,32.35526315789474,2157.9499331042343,CALML5;CALML6;SRC;ITPR1;ITPR2;PIK3R3;PIK3CD;CALML3;CBLB;ITPR3;PIK3R2;CALML4;PIK3R1;PIK3CB;NRAS;RRAS;PLCG2;HRAS;SYK;PRKCD;RRAS2;PTPN11;RHOA;MRAS;PIK3CA;CALM3;KRAS;RAF1
KEGG_2021_Human,GnRH secretion,24/64,1.3500708391828298e-29,7.895868847342002e-29,0,0,51.86315789473685,3447.593599844924,PRKCG;PRKCB;ITPR1;PIK3CD;ITPR2;PIK3R3;PRKCA;ITPR3;PIK3R2;PIK3CB;PIK3R1;PLCB3;NRAS;PLCB4;PIK3CA;GPER1;GNA11;GNAQ;KISS1R;KRAS;PLCB1;RAF1;HRAS;PLCB2
GO_Biological_Process_2021,GnRH secretion,24/64,1.3500708391828298e-29,7.895868847342002e-29,0,0,51.86315789473685,3447.593599844924,PRKCG;PRKCB;ITPR1;PIK3CD;ITPR2;PIK3R3;PRKCA;ITPR3;PIK3R2;PIK3CB;PIK3R1;PLCB3;NRAS;PLCB4;PIK3CA;GPER1;GNA11;GNAQ;KISS1R;KRAS;PLCB1;RAF1;HRAS;PLCB2
KEGG_2021_Human,Human immunodeficiency virus 1 infection,35/212,5.575979263373278e-29,3.1651882289148313e-28,0,0,17.833971204665573,1160.2157430802129,CALML5;CALML6;PXN;GNAI3;ITPR1;PIK3R3;ITPR2;PIK3CD;CALML3;PIK3R2;ITPR3;CALML4;PIK3R1;PIK3CB;GNAI1;CRKL;GNAI2;NRAS;GNA11;PLCG2;RAC2;RAC3;PLCG1;RAC1;HRAS;PRKCG;PRKCB;PRKCA;PTK2;PIK3CA;GNAQ;CALM3;KRAS;RAF1;CRK
GO_Biological_Process_2021,Human immunodeficiency virus 1 infection,35/212,5.575979263373278e-29,3.1651882289148313e-28,0,0,17.833971204665573,1160.2157430802129,CALML5;CALML6;PXN;GNAI3;ITPR1;PIK3R3;ITPR2;PIK3CD;CALML3;PIK3R2;ITPR3;CALML4;PIK3R1;PIK3CB;GNAI1;CRKL;GNAI2;NRAS;GNA11;PLCG2;RAC2;RAC3;PLCG1;RAC1;HRAS;PRKCG;PRKCB;PRKCA;PTK2;PIK3CA;GNAQ;CALM3;KRAS;RAF1;CRK
KEGG_2021_Human,Cholinergic synapse,28/113,1.4232308745592308e-28,7.84810167971233e-28,0,0,28.91617647058824,1854.0894196763843,ITPR1;GNAI3;ITPR2;PIK3R3;PIK3CD;ITPR3;PIK3R2;PIK3R1;PIK3CB;PIK3R6;PIK3CG;GNAI1;PIK3R5;GNAI2;NRAS;GNA11;FYN;HRAS;PRKCG;PRKCB;PRKCA;PLCB3;PLCB4;PIK3CA;GNAQ;KRAS;PLCB1;PLCB2
GO_Biological_Process_2021,Cholinergic synapse,28/113,1.4232308745592308e-28,7.84810167971233e-28,0,0,28.91617647058824,1854.0894196763843,ITPR1;GNAI3;ITPR2;PIK3R3;PIK3CD;ITPR3;PIK3R2;PIK3R1;PIK3CB;PIK3R6;PIK3CG;GNAI1;PIK3R5;GNAI2;NRAS;GNA11;FYN;HRAS;PRKCG;PRKCB;PRKCA;PLCB3;PLCB4;PIK3CA;GNAQ;KRAS;PLCB1;PLCB2
GO_Biological_Process_2021,Non-small cell lung cancer,24/72,3.921321987085877e-28,2.1022642875210395e-27,0,0,43.20175438596491,2726.287914859708,ALK;RET;PRKCG;PDPK1;PRKCB;PIK3CD;PIK3R3;PRKCA;PIK3R2;BRAF;PIK3CB;PIK3R1;EML4;RASSF1;NRAS;PIK3CA;PLCG2;GRB2;KRAS;PLCG1;RAF1;SOS1;HRAS;SOS2
KEGG_2021_Human,Non-small cell lung cancer,24/72,3.921321987085877e-28,2.1022642875210395e-27,0,0,43.20175438596491,2726.287914859708,ALK;RET;PRKCG;PDPK1;PRKCB;PIK3CD;PIK3R3;PRKCA;PIK3R2;BRAF;PIK3CB;PIK3R1;EML4;RASSF1;NRAS;PIK3CA;PLCG2;GRB2;KRAS;PLCG1;RAF1;SOS1;HRAS;SOS2
GO_Biological_Process_2021,GnRH signaling pathway,26/93,4.096462532447826e-28,2.1368034290876497e-27,0,0,33.79381851802932,2131.114529207656,CALML5;CALML6;SRC;ITPR1;ITPR2;CALML3;ITPR3;CALML4;CDC42;NRAS;GNA11;HRAS;PRKCB;PRKCD;PRKCA;PLCB3;PLCB4;GNAQ;CALM3;GRB2;KRAS;PLCB1;RAF1;SOS1;PLCB2;SOS2
KEGG_2021_Human,GnRH signaling pathway,26/93,4.096462532447826e-28,2.1368034290876497e-27,0,0,33.79381851802932,2131.114529207656,CALML5;CALML6;SRC;ITPR1;ITPR2;CALML3;ITPR3;CALML4;CDC42;NRAS;GNA11;HRAS;PRKCB;PRKCD;PRKCA;PLCB3;PLCB4;GNAQ;CALM3;GRB2;KRAS;PLCB1;RAF1;SOS1;PLCB2;SOS2
GO_Biological_Process_2021,Inflammatory mediator regulation of TRP channels,26/98,1.8822544680858158e-27,9.559871377383223e-27,0,0,31.439036381514256,1934.6742707775911,CALML5;CALML6;SRC;ITPR1;ITPR2;PIK3R3;PIK3CD;CALML3;ITPR3;PIK3R2;CALML4;PIK3R1;PIK3CB;PLCG2;PLCG1;PRKCG;PRKCB;PRKCD;PRKCA;PLCB3;PLCB4;PIK3CA;GNAQ;CALM3;PLCB1;PLCB2
KEGG_2021_Human,Inflammatory mediator regulation of TRP channels,26/98,1.8822544680858158e-27,9.559871377383223e-27,0,0,31.439036381514256,1934.6742707775911,CALML5;CALML6;SRC;ITPR1;ITPR2;PIK3R3;PIK3CD;CALML3;ITPR3;PIK3R2;CALML4;PIK3R1;PIK3CB;PLCG2;PLCG1;PRKCG;PRKCB;PRKCD;PRKCA;PLCB3;PLCB4;PIK3CA;GNAQ;CALM3;PLCB1;PLCB2
GO_Biological_Process_2021,Long-term potentiation,23/67,2.383812935456848e-27,1.1796817860081323e-26,0,0,44.97737197300516,2757.1622075520145,PRKCG;CALML5;CALML6;PRKCB;ITPR1;ITPR2;CALML3;PRKCA;ITPR3;BRAF;CALML4;RAP1B;PLCB3;NRAS;PLCB4;RAP1A;GNAQ;CALM3;KRAS;PLCB1;RAF1;HRAS;PLCB2
KEGG_2021_Human,Long-term potentiation,23/67,2.383812935456848e-27,1.1796817860081323e-26,0,0,44.97737197300516,2757.1622075520145,PRKCG;CALML5;CALML6;PRKCB;ITPR1;ITPR2;CALML3;PRKCA;ITPR3;BRAF;CALML4;RAP1B;PLCB3;NRAS;PLCB4;RAP1A;GNAQ;CALM3;KRAS;PLCB1;RAF1;HRAS;PLCB2
KEGG_2021_Human,VEGF signaling pathway,22/59,3.775437895386898e-27,1.8216487845241782e-26,0,0,50.956756756756754,3100.274363621069,PRKCG;PRKCB;SRC;PXN;PIK3CD;PIK3R3;PRKCA;PIK3R2;PIK3CB;PIK3R1;PTK2;CDC42;NRAS;PIK3CA;RAC2;PLCG2;RAC3;KRAS;RAC1;PLCG1;RAF1;HRAS
GO_Biological_Process_2021,VEGF signaling pathway,22/59,3.775437895386898e-27,1.8216487845241782e-26,0,0,50.956756756756754,3100.274363621069,PRKCG;PRKCB;SRC;PXN;PIK3CD;PIK3R3;PRKCA;PIK3R2;PIK3CB;PIK3R1;PTK2;CDC42;NRAS;PIK3CA;RAC2;PLCG2;RAC3;KRAS;RAC1;PLCG1;RAF1;HRAS
GO_Biological_Process_2021,Renal cell carcinoma,23/69,5.285340276725345e-27,2.487977252214613e-26,0,0,43.0174672489083,2602.76585531174,GAB1;PIK3CD;PIK3R3;PIK3R2;BRAF;PTPN11;PIK3CB;PIK3R1;CRKL;CDC42;RAP1B;NRAS;RAP1A;PIK3CA;RAPGEF1;GRB2;KRAS;RAC1;RAF1;SOS1;HRAS;CRK;SOS2
KEGG_2021_Human,Renal cell carcinoma,23/69,5.285340276725345e-27,2.487977252214613e-26,0,0,43.0174672489083,2602.76585531174,GAB1;PIK3CD;PIK3R3;PIK3R2;BRAF;PTPN11;PIK3CB;PIK3R1;CRKL;CDC42;RAP1B;NRAS;RAP1A;PIK3CA;RAPGEF1;GRB2;KRAS;RAC1;RAF1;SOS1;HRAS;CRK;SOS2
KEGG_2021_Human,Lipid and atherosclerosis,33/215,2.686822843357061e-26,1.2346590684950303e-25,0,0,16.199458076170405,953.8055110932086,CALML5;CALML6;SRC;ITPR1;PIK3R3;PIK3CD;CALML3;PIK3R2;CALML4;PIK3R1;PIK3CB;RAP1B;CDC42;NRAS;RAP1A;PLCG1;RAC1;HRAS;LYN;VAV3;PDPK1;PRKCA;PTK2;RHOA;VAV1;VAV2;PLCB3;PLCB4;PIK3CA;CALM3;KRAS;PLCB1;PLCB2
GO_Biological_Process_2021,Lipid and atherosclerosis,33/215,2.686822843357061e-26,1.2346590684950303e-25,0,0,16.199458076170405,953.8055110932086,CALML5;CALML6;SRC;ITPR1;PIK3R3;PIK3CD;CALML3;PIK3R2;CALML4;PIK3R1;PIK3CB;RAP1B;CDC42;NRAS;RAP1A;PLCG1;RAC1;HRAS;LYN;VAV3;PDPK1;PRKCA;PTK2;RHOA;VAV1;VAV2;PLCB3;PLCB4;PIK3CA;CALM3;KRAS;PLCB1;PLCB2
GO_Biological_Process_2021,Oxytocin signaling pathway,29/154,7.401599548154167e-26,3.32211328556687e-25,0,0,20.414959641255606,1181.3221795957866,CALML5;ROCK1;CALML6;SRC;ITPR1;GNAI3;ITPR2;CALML3;ITPR3;CALML4;PIK3R6;PIK3CG;GNAI1;PIK3R5;GNAI2;NRAS;HRAS;PRKCG;PRKCB;PRKCA;RHOA;PLCB3;PLCB4;GNAQ;CALM3;KRAS;RAF1;PLCB1;PLCB2
KEGG_2021_Human,Oxytocin signaling pathway,29/154,7.401599548154167e-26,3.32211328556687e-25,0,0,20.414959641255606,1181.3221795957866,CALML5;ROCK1;CALML6;SRC;ITPR1;GNAI3;ITPR2;CALML3;ITPR3;CALML4;PIK3R6;PIK3CG;GNAI1;PIK3R5;GNAI2;NRAS;HRAS;PRKCG;PRKCB;PRKCA;RHOA;PLCB3;PLCB4;GNAQ;CALM3;KRAS;RAF1;PLCB1;PLCB2
KEGG_2021_Human,AGE-RAGE signaling pathway in diabetic complications,25/100,1.0160206664429502e-25,4.456636105079305e-25,0,0,28.888399412628488,1662.4908029363794,PIK3R3;PIK3CD;PIK3R2;PIK3R1;PIK3CB;PRKCZ;CDC42;NRAS;PLCG2;PLCE1;PLCG1;RAC1;HRAS;PRKCB;PRKCD;PRKCA;PLCB3;PLCB4;PIK3CA;KRAS;PLCB1;PLCD3;PLCB2;PLCD4;PLCD1
GO_Biological_Process_2021,AGE-RAGE signaling pathway in diabetic complications,25/100,1.0160206664429502e-25,4.456636105079305e-25,0,0,28.888399412628488,1662.4908029363794,PIK3R3;PIK3CD;PIK3R2;PIK3R1;PIK3CB;PRKCZ;CDC42;NRAS;PLCG2;PLCE1;PLCG1;RAC1;HRAS;PRKCB;PRKCD;PRKCA;PLCB3;PLCB4;PIK3CA;KRAS;PLCB1;PLCD3;PLCB2;PLCD4;PLCD1
GO_Biological_Process_2021,Long-term depression,21/60,2.842631045851761e-25,1.219172870776422e-24,0,0,45.94172494172494,2596.621574432128,PRKCG;LYN;PRKCB;GNAI3;ITPR1;ITPR2;PRKCA;ITPR3;BRAF;GNAI1;GNAI2;PLCB3;NRAS;PLCB4;GNA11;GNAQ;KRAS;PLCB1;RAF1;HRAS;PLCB2
KEGG_2021_Human,Long-term depression,21/60,2.842631045851761e-25,1.219172870776422e-24,0,0,45.94172494172494,2596.621574432128,PRKCG;LYN;PRKCB;GNAI3;ITPR1;ITPR2;PRKCA;ITPR3;BRAF;GNAI1;GNAI2;PLCB3;NRAS;PLCB4;GNA11;GNAQ;KRAS;PLCB1;RAF1;HRAS;PLCB2
KEGG_2021_Human,Thyroid hormone signaling pathway,26/121,7.443897052532275e-25,3.123200285084194e-24,0,0,23.7996273870517,1322.2414396706913,SRC;PIK3R3;PIK3CD;PIK3R2;PIK3R1;PIK3CB;NRAS;PLCZ1;PLCG2;PLCE1;PLCG1;HRAS;PRKCG;PRKCB;PDPK1;PRKCA;PLCB3;PLCB4;PIK3CA;KRAS;RAF1;PLCB1;PLCD3;PLCB2;PLCD4;PLCD1
GO_Biological_Process_2021,Thyroid hormone signaling pathway,26/121,7.443897052532275e-25,3.123200285084194e-24,0,0,23.7996273870517,1322.2414396706913,SRC;PIK3R3;PIK3CD;PIK3R2;PIK3R1;PIK3CB;NRAS;PLCZ1;PLCG2;PLCE1;PLCG1;HRAS;PRKCG;PRKCB;PDPK1;PRKCA;PLCB3;PLCB4;PIK3CA;KRAS;RAF1;PLCB1;PLCD3;PLCB2;PLCD4;PLCD1
GO_Biological_Process_2021,Apelin signaling pathway,27/137,1.0693560536032982e-24,4.391185496711416e-24,0,0,21.423272727272728,1182.4572293355934,CALML5;CALML6;ITPR1;GNAI3;ITPR2;CALML3;ITPR3;CALML4;PIK3R6;PIK3CG;GNAI1;PIK3R5;GNAI2;NRAS;RRAS;HRAS;RRAS2;PLCB3;MRAS;PLCB4;GNAQ;CALM3;PIK3C3;KRAS;RAF1;PLCB1;PLCB2
KEGG_2021_Human,Apelin signaling pathway,27/137,1.0693560536032982e-24,4.391185496711416e-24,0,0,21.423272727272728,1182.4572293355934,CALML5;CALML6;ITPR1;GNAI3;ITPR2;CALML3;ITPR3;CALML4;PIK3R6;PIK3CG;GNAI1;PIK3R5;GNAI2;NRAS;RRAS;HRAS;RRAS2;PLCB3;MRAS;PLCB4;GNAQ;CALM3;PIK3C3;KRAS;RAF1;PLCB1;PLCB2
KEGG_2021_Human,Chronic myeloid leukemia,22/76,2.5356623267771427e-24,1.0195475605583092e-23,0,0,34.88470209339775,1895.3412391771983,SHC1;PIK3CD;PIK3R3;PIK3R2;BRAF;PTPN11;PIK3CB;GAB2;PIK3R1;CBL;CRKL;BCR;NRAS;PIK3CA;ABL1;GRB2;KRAS;RAF1;SOS1;HRAS;CRK;SOS2
GO_Biological_Process_2021,Chronic myeloid leukemia,22/76,2.5356623267771427e-24,1.0195475605583092e-23,0,0,34.88470209339775,1895.3412391771983,SHC1;PIK3CD;PIK3R3;PIK3R2;BRAF;PTPN11;PIK3CB;GAB2;PIK3R1;CBL;CRKL;BCR;NRAS;PIK3CA;ABL1;GRB2;KRAS;RAF1;SOS1;HRAS;CRK;SOS2
GO_Biological_Process_2021,Gap junction,23/88,3.0986116077569423e-24,1.2204735516267142e-23,0,0,30.413772253946927,1646.3305850018853,PRKCG;PRKCB;SRC;GNAI3;ITPR1;ITPR2;PRKCA;ITPR3;GNAI1;GNAI2;PLCB3;NRAS;PLCB4;GNA11;GNAQ;GRB2;KRAS;PLCB1;RAF1;SOS1;HRAS;PLCB2;SOS2
KEGG_2021_Human,Gap junction,23/88,3.0986116077569423e-24,1.2204735516267142e-23,0,0,30.413772253946927,1646.3305850018853,PRKCG;PRKCB;SRC;GNAI3;ITPR1;ITPR2;PRKCA;ITPR3;GNAI1;GNAI2;PLCB3;NRAS;PLCB4;GNA11;GNAQ;GRB2;KRAS;PLCB1;RAF1;SOS1;HRAS;PLCB2;SOS2
KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,30/193,3.8136319618930044e-24,1.4720619372906998e-23,0,0,16.23694246393633,875.5521211451828,CALML5;CALML6;SRC;ITPR1;PIK3R3;ITPR2;PIK3CD;CALML3;PIK3R2;ITPR3;CALML4;PIK3R1;PIK3CB;PIK3R6;PIK3CG;PIK3R5;PREX1;NRAS;PLCG2;PLCG1;RAC1;HRAS;LYN;SYK;HCK;PIK3CA;CALM3;PIK3C3;KRAS;RAF1
GO_Biological_Process_2021,Kaposi sarcoma-associated herpesvirus infection,30/193,3.8136319618930044e-24,1.4720619372906998e-23,0,0,16.23694246393633,875.5521211451828,CALML5;CALML6;SRC;ITPR1;PIK3R3;ITPR2;PIK3CD;CALML3;PIK3R2;ITPR3;CALML4;PIK3R1;PIK3CB;PIK3R6;PIK3CG;PIK3R5;PREX1;NRAS;PLCG2;PLCG1;RAC1;HRAS;LYN;SYK;HCK;PIK3CA;CALM3;PIK3C3;KRAS;RAF1
GO_Biological_Process_2021,cAMP signaling pathway,31/216,7.705818109287221e-24,2.916123323710654e-23,0,0,14.833141739024091,789.4207910854635,CALML5;ROCK1;CALML6;GNAI3;PIK3R3;PIK3CD;CALML3;PIK3R2;CALML4;PIK3R1;PIK3CB;GNAI1;GNAI2;RAP1B;RAP1A;RRAS;RAC2;PLCE1;RAC3;RAC1;VAV3;RRAS2;BRAF;RHOA;VAV1;VAV2;TIAM1;AFDN;PIK3CA;CALM3;RAF1
KEGG_2021_Human,cAMP signaling pathway,31/216,7.705818109287221e-24,2.916123323710654e-23,0,0,14.833141739024091,789.4207910854635,CALML5;ROCK1;CALML6;GNAI3;PIK3R3;PIK3CD;CALML3;PIK3R2;CALML4;PIK3R1;PIK3CB;GNAI1;GNAI2;RAP1B;RAP1A;RRAS;RAC2;PLCE1;RAC3;RAC1;VAV3;RRAS2;BRAF;RHOA;VAV1;VAV2;TIAM1;AFDN;PIK3CA;CALM3;RAF1
